tweet_id_customer,customer_text,clean_text,support_reply
562950,"When @115821 says same day delivery, what they really mean is that it was marked as delivered last night but not really, so give us another full day.. even tho the order status still says delivered, so... I'll get that item never..  check","When says same day delivery, what they really mean is that it was marked as delivered last night but not really, so give us another full day.. even tho the order status still says delivered, so... I'll get that item never.. check",@251778 I'm sorry for the poor experience! Let's try some of these tips here to locate your order: https://t.co/yDVaIt63ww ^DW
1452889,Hmmmmm. Now I’m not seeing a trade in on @115828 for my Xbox Day One console with Kinect.  Can I not trade that in now?  Uh oh.,Hmmmmm. Now I’m not seeing a trade in on for my Xbox Day One console with Kinect. Can I not trade that in now? Uh oh.,@457173 We're happy to look into this for you here: https://t.co/hApLpMlfHN ^LI
238459,@AmazonHelp Even sent a follow up email to __email__ over a week ago since applying - still no response.,Even sent a follow up email to __email__ over a week ago since applying - still no response.,@172736 Sorry for the delay! I would look into contacting us here for more info: https://t.co/Jmdzpujt5v ^JZ
1131247,"@115850 order getting delayed again and again . . . Worst service of ATS
ORDR NO.
408-3885449-3453920",order getting delayed again and again . . . Worst service of ATS ORDR NO. - -,@386598 Sorry for the delay in delivery. Kindly drop in your details here: https://t.co/L9s27g2z5Q and we'll work on it. [1/2]
1503897,@AmazonHelp i'm going to call customer service now thank u 🤗,i'm going to call customer service now thank u 🤗,@469062 We're still here if you need to reach back out! Let us know how your conversation goes! ^KJ
2436401,@115821 Prime 2 day Guarantee? False! Boots were to arrive 2 days ago &amp; HAVEN'T EVEN SHIPPED! Your CS said would ship yesterday. A lie. Help https://t.co/h7eXQHUy4C,Prime day Guarantee? False! Boots were to arrive days ago &amp; HAVEN'T EVEN SHIPPED! Your CS said would ship yesterday. A lie. Help,"@698991 I apologize for the delay, Michael! When you contacted us, did we mention a date when we could refund/replace your order? ^CS"
1746079,Yes! EVERY TIME! My package is supposed to be here. &amp; it's just now leaving Nashville. which lets me know it won't be out for delivery today https://t.co/Xuck0xSUcS,Yes! EVERY TIME! My package is supposed to be here. &amp; it's just now leaving Nashville. which lets me know it won't be out for delivery today,@526447 What was the delivery date given in your confirmation e-mail here: https://t.co/xB9vkC4GMS? ^KP
2931970,"@AmazonHelp Yes but my order is marked ""dispatched now"" on my bill but on the process the line is not on ""dispatched"" 😁 https://t.co/zOdRiGPbiB","Yes but my order is marked ""dispatched now"" on my bill but on the process the line is not on ""dispatched"" 😁","@810924 Hi, apologies for any contradictory information. Please keep an eye on your tracking: https://t.co/aaDyEz1VgE for an update, we expect you to receive your parcel as scheduled. ^TI"
1322907,@AmazonHelp No. Only to continue,No. Only to continue,@428731 That is very strange. Please reach out to us here via chat so we may look into this for you: https://t.co/hApLpMlfHN ^CR
724585,@AmazonHelp I mean I would return it if I could but https://t.co/tYZcugMGiT,I mean I would return it if I could but,@293547 Please reach us by phone or chat so we can explore options to take care of this for you: https://t.co/hApLpMlfHN ^MV
1466003,@AmazonHelp account was cancelled in Sep when realised I was being charged. Now getting emails from account support asking to verify again,account was cancelled in Sep when realised I was being charged. Now getting emails from account support asking to verify again,@460272 We want to investigate this further with you. Please reach out to us using the secure link: https://t.co/igTrlXfb6U ^GR
2300055,.@115850 ordered Mi 2 air Purifier 5 Days back looking at #DelhiSmog conditions. No update on shipment yet.,. ordered Mi air Purifier Days back looking at #DelhiSmog conditions. No update on shipment yet.,@667571 Apologies for no update in your shipment. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll get this checked for you. ^PB
27847,@115850 Order No. #402-4667119-6645143 return requested but not yet received  the refund.Amazon do something regarding it. https://t.co/vYGomUmP8L,Order No. # - - return requested but not yet received the refund.Amazon do something regarding it.,"@122096 We'd like to take a closer look at this, please share the details here: https://t.co/GIJyeYqKE0 and we'll sort this out. ^MS"
535719,"@AmazonHelp Ordered Forza 7 on the Black Friday deal, £20. Sold out with a estimated delivery date of JANUARY. However, if I cancel, reorder and pay £40 and get it delivered TOMORROW . How is that fair???","Ordered Forza on the Black Friday deal, £ . Sold out with a estimated delivery date of JANUARY. However, if I cancel, reorder and pay £ and get it delivered TOMORROW . How is that fair???","@244113 We're sorry for the delay! During this busy time of year, some deliveries may take slightly longer than usual. You can learn more about extended delivery dates here: https://t.co/OfC7UW5XLF ^ZW"
547923,@AmazonHelp not happy with this... What's going on I paid for a complete copy and this is missing the booklet and is even marked different than what I ordered :( https://t.co/JeGvyCDA1V,not happy with this... What's going on I paid for a complete copy and this is missing the booklet and is even marked different than what I ordered :(,"@247485 Hey Mike!  I'm so sorry to hear that you are disappointed!  The game you ordered was sold as a used product.  Sometimes used products do come missing booklets.  If you'd like to return it for a refund, you can do so here: https://t.co/udGoZ6U9IB  ^WB"
2471899,@AmazonHelp My package has been out for delivery twice now i need it for tomorrow https://t.co/yFrTZR5jmY,My package has been out for delivery twice now i need it for tomorrow,"@302791 Oh no! When you can, please give your info here: https://t.co/Q0Cru27ClC and a specialist will contact you. ^HC"
2504995,"@AmazonHelp Yes. Received email this morning which indicated ""We’re going to deliver your package today"". It was due by 2000. Stayed in, so there'd be someone in to receive package. Checked the order at 2030, and the order indicated ""Now expected 16-20 November"". Not a great surprise :-(","Yes. Received email this morning which indicated ""We’re going to deliver your package today"". It was due by . Stayed in, so there'd be someone in to receive package. Checked the order at , and the order indicated ""Now expected - November"". Not a great surprise :-(",@714337 I'm sorry for the wait. Please let us know if there are any updates on the delivery. You should receive it by the 20th. ^MH
279954,"Same copied mail always, by @AmazonHelp #notoamazon #sasikala #FridayFeeling #NobelPeacePrize #webacktheblue Join the people today https://t.co/nzuLqfZA25","Same copied mail always, by #notoamazon #sasikala #FridayFeeling #NobelPeacePrize #webacktheblue Join the people today",@182724 We do not have access to view your order details on twitter. Please reply to the same email for further assistance. ^GS
377939,@AmazonHelp Why would i want to end it? The email address i received the notice of suspension is not the account you keep sending me to,Why would i want to end it? The email address i received the notice of suspension is not the account you keep sending me to,@205681 Do you have more than one Amazon account? ^JJ
977803,@115850 hi.. Can i get customer carw mail address??,hi.. Can i get customer carw mail address??,@351904 You can email us using the link here: https://t.co/R3EfhzgU8B. ^PS
1539221,@115850 Refund not received yet for order number 405 2104806 0493930. Please check.,Refund not received yet for order number . Please check.,"@477114 Sorry to know you're facing issues with refund, Vineeth. Please reach us from here: https://t.co/rS49hgaADF we'll assist. (1/2)"
