tweet_id,text,clean_text,weak_intent
2149463,"@AmazonHelp Check out order number 
701-4591572-1714631 
I ordered and it didn’t arrive so customer ask me to reorder and it didn’t arrive. This is 3rd.",Check out order number - - I ordered and it didn’t arrive so customer ask me to reorder and it didn’t arrive. This is 3rd.,delivery_status
2577010,What can I do if I accidentally shipped an item to the wrong address @AmazonHelp,What can I do if I accidentally shipped an item to the wrong address,delivery_status
456588,When @115821 says your package is coming tonight and you're watching the @115817 truck outside your house deliver boxes but then you get a notification that it'll arrive tomorrow by 8pm and the UPS guys are still parked in front of your place??? Why do you torture me like this.,When says your package is coming tonight and you're watching the truck outside your house deliver boxes but then you get a notification that it'll arrive tomorrow by 8pm and the UPS guys are still parked in front of your place??? Why do you torture me like this.,delivery_status
227913,@AmazonHelp I ordered a package to arrive on the 29/09 and it's still out for delivery. This is shocking.,I ordered a package to arrive on the / and it's still out for delivery. This is shocking.,delivery_status
2680874,@AmazonHelp @115830 my order is out for delivery but it doesn't say until what time so I don't know when I can leave the house. Pls help?,my order is out for delivery but it doesn't say until what time so I don't know when I can leave the house. Pls help?,delivery_status
162052,"@AmazonHelp It's saying dispatched, but it said that on Wednesday ( original delivery date) then we were told b4 12 yesterday and same today. Nothing","It's saying dispatched, but it said that on Wednesday ( original delivery date) then we were told b4 yesterday and same today. Nothing",delivery_status
237476,@115821 what good is prime shipping if I place an order Friday and it’s not going to arrive til the following Thursday?,what good is prime shipping if I place an order Friday and it’s not going to arrive til the following Thursday?,delivery_status
2948169,Amazon y’all are really frustrating me. Why hasn’t my order from last week shipped yet!!?? 😒🤬 @115821,Amazon y’all are really frustrating me. Why hasn’t my order from last week shipped yet!!?? 😒🤬,delivery_status
1097688,@AmazonHelp I selected 2 day shipping with my prime and ordered yesterday. The other items I bought have shipped...,I selected day shipping with my prime and ordered yesterday. The other items I bought have shipped...,delivery_status
1420079,"Irksome @115821 @amazonhelp screw up for Halloween - ordered stuff to arrive today, but $AMZN fucked up, very sad kids now. thx, @115851","Irksome screw up for Halloween - ordered stuff to arrive today, but $AMZN fucked up, very sad kids now. thx,",delivery_status
2490674,"I had received msg that my add was not reachable, but I did not get single call from courier person, and this is not 1st time I had order, my Tracking #: 209121639049 @115850","I had received msg that my add was not reachable, but I did not get single call from courier person, and this is not 1st time I had order, my Tracking #:",delivery_status
103023,"What’s up with @115821 delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.","What’s up with delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.",late_missing_delivery
425055,@AmazonHelp Package didn’t arrive yesterday either. Now 3 days late and no update on tracking. Seems lost in transit. Unbelievable,Package didn’t arrive yesterday either. Now days late and no update on tracking. Seems lost in transit. Unbelievable,late_missing_delivery
342961,"@AmazonHelp Well, I already tried with your support team, but all they have got is a template to reply with. It's the 3rd time I reported issue with it delivery service, that means all the commitment from previous 2 times wre totally fake. No ground work done yet.","Well, I already tried with your support team, but all they have got is a template to reply with. It's the 3rd time I reported issue with it delivery service, that means all the commitment from previous times wre totally fake. No ground work done yet.",late_missing_delivery
2446305,amazon package delivery got delayed. tragic.,amazon package delivery got delayed. tragic.,late_missing_delivery
2458439,@115821  why have my prime orders not been arriving on time? The best part of prime was the 2 day delivery. Most of my packages are arriving late... lately. What has changed?,why have my prime orders not been arriving on time? The best part of prime was the day delivery. Most of my packages are arriving late... lately. What has changed?,late_missing_delivery
810219,@115850 #order is delayed#no body bothered to update status #next day delivery turns to 10 days still not received delivery#,#order is delayed#no body bothered to update status #next day delivery turns to days still not received delivery#,late_missing_delivery
318760,@AmazonHelp i already make a complaint . but still waiting for solution .,i already make a complaint . but still waiting for solution .,late_missing_delivery
2816320,Anyone else having #late deliveries from @115821 in #Dallas? I’ve had 2 in a row. Not a good trend. @AmazonHelp,Anyone else having #late deliveries from in #Dallas? I’ve had in a row. Not a good trend.,late_missing_delivery
2986455,I'm wondering why @115821 is such a dumpster fire when it comes to deliveries lately? Two lost and delayed packages in as many weeks.  Two day guaranteed delivery my ass. #weexpectmorefromyou #yourenoteventryinganymore #wherethehellismystuff #yourcustomerserviceisajoke,I'm wondering why is such a dumpster fire when it comes to deliveries lately? Two lost and delayed packages in as many weeks. Two day guaranteed delivery my ass. #weexpectmorefromyou #yourenoteventryinganymore #wherethehellismystuff #yourcustomerserviceisajoke,late_missing_delivery
2935887,@115850 @AmazonHelp 3 out past 4 deliveries have been delayed (including current one). Delivery agent unresponsive. Why should I continue paying for amazon prime?,out past deliveries have been delayed (including current one). Delivery agent unresponsive. Why should I continue paying for amazon prime?,late_missing_delivery
126077,@AmazonHelp Day 14! Still waiting for an update!,Day ! Still waiting for an update!,late_missing_delivery
2841930,"@AmazonHelp Ok, so it wasn't a late email. But how is it that my package has been in Charlotte for over 24 hours without being delivered? https://t.co/p3x4cbku1K","Ok, so it wasn't a late email. But how is it that my package has been in Charlotte for over hours without being delivered?",late_missing_delivery
